Well No,District,Tahsil / Taluk,Village,Latitude,Longitude,Date of collection,TDS,NO2+NO3,Ca,Mg,Na,K,Cl,SO4,CO3,HCO3,F,pH_GEN,EC_GEN,HAR_Total,SAR,RSC,Na%,WnQn(Ph),WnQn(Ca),WnQn(Mg),WnQn(F),WnQn(Ec),WnQn(Har),WnQn(TDS),WaterQualityIndex
55.0,0,0,54.0,49.0,51.0,12.0,959.0,2.0,112.0,66.825,154.0,0.1,273.0,140.0,0.0,408.7,0.25,7.2,1780.0,555.0,2.844913,0.0,37.65508,1.558786667,1.978620075,7.378420005,17.25219798,1.965370387,0.61279807,0.381193485,31.12738667
19.0,0,1,18.0,72.0,83.0,12.0,396.0,1.0,70.0,17.01,62.0,0.1,78.0,12.0,0.4679904,249.522,0.22,7.3,760.0,245.0,1.724172,0.0,35.51999,2.33818,1.236637547,1.878143274,15.18193422,0.839146907,0.270514463,0.157406278,21.90196269
38.0,0,1,36.0,58.0,30.0,12.0,920.0,3.0,68.0,88.695,145.0,0.1,340.0,97.0,0.0,335.5,0.26,7.6,1700.0,535.0,2.72783,0.0,37.09703,4.67636,1.201305045,9.793175643,17.942285899999995,1.877039133,0.590715257,0.365691352,36.44657233
6.0,0,0,6.0,5.0,6.0,12.0,601.0,16.0,70.0,37.665,101.0,0.1,152.0,17.0,0.0,305.0,0.26,7.5,1100.0,330.0,2.41974,0.0,39.98033,3.896966667,1.236637547,4.158745821,17.942285899999995,1.214554733,0.36436642,0.238891851,29.05244894
32.0,0,0,12.0,32.0,23.0,12.0,523.0,11.0,68.0,35.235,74.0,0.1,167.0,17.0,0.0,225.7,0.22,7.7,950.0,315.0,1.814614,0.0,33.83126,5.455753333,1.201305045,3.890439639,15.18193422,1.048933633,0.34780431,0.207887584,27.33405777
61.0,0,3,61.0,52.0,53.0,12.0,685.0,19.5,70.0,51.03,104.0,0.1,156.0,87.0,0.0,256.2,0.52,7.8,1220.0,385.0,2.306638,0.0,37.02282,6.235146667,1.236637547,5.634429822,35.8845718,1.347051613,0.425094157,0.272281061,51.03521266
12.0,0,3,11.0,11.0,12.0,12.0,591.0,3.0,86.0,24.3,76.0,34.85,195.0,31.0,0.0,262.3,0.28,8.1,1050.0,315.0,1.863883,0.0,31.50666,8.573326667,1.5192975569999998,2.68306182,19.32246174,1.1593477,0.34780431,0.234916945,33.84021674
9.0,0,3,12.0,9.0,9.0,12.0,816.0,6.0,102.0,36.45,163.0,0.1,230.0,26.0,0.0,463.6,0.05,7.4,1520.0,405.0,3.525339,0.0,46.69957,3.117573333,1.801957568,4.02459273,3.4504395960000003,1.678293813,0.44717697,0.32435233,14.84438634
15.0,0,0,14.0,13.0,14.0,12.0,723.0,13.0,96.0,59.535,87.0,0.1,213.0,41.0,0.0,335.5,0.05,7.6,1350.0,485.0,1.719252,0.0,28.08015,4.67636,1.695960064,6.573501459,3.4504395960000003,1.4905899,0.535508223,0.287385704,18.70974495
24.0,0,0,23.0,72.0,83.0,12.0,763.0,2.0,90.0,61.965,115.0,0.1,227.0,31.0,0.0,457.5,0.27,7.4,1460.0,480.0,2.28433,0.0,34.27305,3.117573333,1.58996256,6.841807641,18.63237382,1.6120453730000002,0.52998752,0.303285328,32.62703557
53.0,0,2,52.0,46.0,48.0,12.0,1246.0,0.1,68.0,85.05,304.0,0.1,520.125,5.0,0.0,433.1,0.37,7.6,2360.0,520.0,5.800982,0.0,55.98822,4.67636,1.201305045,9.39071637,25.53325301,2.605771973,0.574153147,0.495273288,44.47683283
22.0,0,2,21.0,7.0,19.0,12.0,690.0,4.0,78.0,31.59,136.0,7.0,209.0,55.0,0.0,311.1,0.16,7.6,1260.0,325.0,3.283425,0.0,46.99908,4.67636,1.377967552,3.4879803660000004,11.04140671,1.39121724,0.358845717,0.274268514,22.6080461
89.0,0,2,91.0,84.0,86.0,12.0,1343.0,14.0,120.0,91.125,156.0,0.1,362.0,91.0,0.0,508.72665000000006,0.36,7.2,2540.0,570.0,2.225948,0.0,26.74255,1.558786667,2.1199500800000006,10.2627114615,24.84316509,2.804517293,0.6293601799999999,0.533829876,49.59274811
37.0,0,2,35.0,72.0,83.0,12.0,714.0,19.5,60.0,77.76,74.0,0.1,170.0,42.0,0.0,262.3,0.28,7.8,1260.0,470.0,1.485284,0.0,25.51708,6.235146667,1.05997504,8.585797824,19.32246174,1.39121724,0.5189461129999999,0.283808288,37.39735291
35.0,0,4,33.0,25.0,29.0,24.0,431.0,2.0,44.0,32.805,78.0,0.1,156.0,11.0,0.9726593,163.9958,0.47,7.8,830.0,245.0,2.1686330000000003,0.0,40.92337,6.235146667,0.777315029,3.622133457,32.4341322,0.916436753,0.270514463,0.17131844899999998,44.42699702
86.0,0,4,87.0,80.0,82.0,24.0,560.0,2.0,38.0,37.665,120.0,7.0,188.0,23.0,0.0,274.5,0.07,7.2,1040.0,250.0,3.302633,0.0,50.21603,1.558786667,0.671317525,4.158745821,4.830615433999999,1.148306293,0.276035167,0.222594736,12.86640164
104.0,0,4,106.0,98.0,98.0,24.0,784.0,5.0,18.0,49.815,208.0,11.0,128.0,74.0,5.8459125000000025,366.0,0.48,8.4,1430.0,250.0,5.723596,0.0,63.1531,10.91150667,0.317992512,5.5002767310000005,33.12422012,1.578921153,0.276035167,0.31163263,52.02058498
16.0,0,4,15.0,14.0,15.0,26.0,604.0,9.0,58.0,26.73,131.0,4.0,177.0,30.0,0.0,274.5,0.48,8.0,1090.0,255.0,3.570422,0.0,52.3031,7.793933332999999,1.024642539,2.951368002,33.12422012,1.203513327,0.28155587,0.240084322,46.61931751
80.0,0,4,81.0,78.0,79.0,26.0,383.0,5.0,32.0,34.02,64.0,0.1,89.0,20.0,0.9376959,199.0372,0.29,7.7,720.0,220.0,1.877637,0.0,38.75713,5.455753333,0.565320021,3.756286548,20.01254966,0.79498128,0.242910947,0.15223889999999998,30.98004068
64.0,0,4,64.0,56.0,70.0,26.0,573.0,13.0,58.0,46.17,87.0,0.1,170.0,17.0,0.0,274.5,0.26,7.7,1050.0,335.0,2.068547,0.0,36.10767,5.455753333,1.024642539,5.097817458,17.942285899999995,1.1593477,0.369887123,0.227762114,31.27749617
77.0,0,4,78.0,74.0,73.0,26.0,431.0,6.0,34.0,40.095,76.0,0.1,113.0,1.0,1.704316,228.256,0.51,7.9,830.0,250.0,2.091597,0.0,39.80765,7.0145399999999976,0.6006525229999999,4.427052003,35.19448388,0.916436753,0.276035167,0.17131844899999998,48.60051877
48.0,0,7,46.0,41.0,40.0,26.0,279.0,6.0,58.0,19.44,16.0,0.1,35.0,2.0,1.481975,198.4783,0.32,7.9,520.0,225.0,0.4642746,0.0,13.4027,7.0145399999999976,1.024642539,2.146449456,22.08281341,0.574153147,0.24843165,0.110899877,33.20193008
27.0,0,7,26.0,72.0,83.0,20.0,386.0,4.0,62.0,21.87,51.0,0.1,142.0,1.0,1.396404,148.5536,0.18,8.0,710.0,245.0,1.418172,0.0,31.18023,7.793933332999999,1.095307541,2.414755638,12.42158255,0.783939873,0.270514463,0.15343137199999998,24.93346477
45.0,0,7,43.0,38.0,37.0,20.0,799.0,8.0,28.0,49.815,186.0,20.0,298.0,75.0,0.0,213.5,0.27,7.9,1410.0,275.0,4.880334,0.0,57.38554,7.0145399999999976,0.494655019,5.5002767310000005,18.63237382,1.55683834,0.303638683,0.317594989,33.81991758
36.0,0,7,34.0,26.0,27.0,1.0,361.0,1.0,44.0,44.955,30.0,0.1,145.0,1.0,0.559164,149.4209,0.36,7.6,720.0,295.0,0.7600754,0.0,18.11756,4.67636,0.777315029,4.963664367,24.84316509,0.79498128,0.325721497,0.14349410699999998,36.52470137
73.0,0,12,74.0,67.0,66.0,20.0,629.0,19.5,30.0,69.255,92.0,0.1,156.0,43.0,0.0,274.5,0.3,7.9,1120.0,360.0,2.109709,0.0,35.72913,7.0145399999999976,0.52998752,7.646726187,20.70263758,1.236637547,0.39749064,0.250021587,37.77804106
67.0,0,12,67.0,60.0,59.0,20.0,278.0,5.0,50.0,13.365,35.0,0.1,50.0,1.0,0.8204691999999999,174.1545,0.45,7.7,510.0,180.0,1.135524,0.0,29.73463,5.455753333,0.883312533,1.475684001,31.05395636,0.56311174,0.19874532,0.110502387,39.74106568
129.0,0,12,130.0,116.0,117.0,1.0,345.0,5.0,50.0,42.525,14.0,0.1,135.0,20.0,0.29632620000000004,99.68786,0.11,7.5,660.0,300.0,0.3517466,0.0,9.218286,3.896966667,0.883312533,4.695358185,7.590967111,0.72873284,0.3312422,0.13713425699999998,18.26371379
71.0,0,7,71.0,65.0,63.0,1.0,985.0,4.0,120.0,86.265,110.0,0.1,482.0,74.0,0.0,183.0,0.18,7.2,1810.0,570.0,1.856362,0.0,26.4729,1.558786667,2.1199500800000006,9.524869461,12.42158255,1.998494607,0.6293601799999999,0.391528241,28.82013015
65.0,0,12,65.0,99.0,57.0,26.0,288.0,7.0,40.0,24.3,35.0,0.1,53.0,13.0,1.396404,148.5536,0.33,8.0,550.0,200.0,1.077076,0.0,27.57613,7.793933332999999,0.706650027,2.68306182,22.77290133,0.607277367,0.220828133,0.114477293,34.89912931
117.0,0,12,117.0,99.0,109.0,26.0,831.0,19.5,52.0,38.88,178.0,2.0,106.0,34.0,5.8459125000000025,305.0,0.55,8.4,1360.0,290.0,4.548782,0.0,56.98036,10.91150667,0.918645035,4.292898912,37.95483555,1.5016313069999998,0.320200793,0.330314689,56.23003296
96.0,0,3,104.0,96.0,96.0,39.0,540.0,5.0,26.0,64.395,85.0,5.0,167.0,18.0,0.0,305.0,0.38,8.0,1040.0,330.0,2.035841,0.0,35.47712999999999,7.793933332999999,0.459322517,7.110113823,26.22334093,1.148306293,0.36436642,0.214644924,43.31402824
69.0,0,3,68.0,62.0,60.0,39.0,1384.0,19.5,18.0,51.03,306.0,34.85,241.0,148.0,5.8459125000000025,457.5,0.24,8.4,2270.0,255.0,8.337304,0.0,58.62374000000001,10.91150667,0.317992512,5.634429822,16.56211006,2.506399313,0.28155587,0.55012699,36.76412123
78.0,0,3,79.0,75.0,74.0,39.0,221.0,1.0,20.0,44.955,2.0,0.1,28.0,1.0,2.338365,197.5987,0.47,8.1,480.0,235.0,0.0567654,0.0,1.81736,8.573326667,0.353325013,4.963664367,32.4341322,0.52998752,0.259473057,0.087845423,47.20175425
98.0,0,3,99.0,107.0,83.0,39.0,195.0,2.0,34.0,18.225,14.0,0.1,28.0,13.0,1.210155,128.7399,0.19,8.0,380.0,160.0,0.4816956,0.0,15.99179,7.793933332999999,0.6006525229999999,2.012296365,13.11167046,0.419573453,0.176662507,0.077510667,24.19229931
74.0,0,11,75.0,69.0,101.0,39.0,414.0,9.0,54.0,18.225,76.0,0.1,67.0,28.0,2.513798,212.4233,0.32,8.1,750.0,210.0,2.2827040000000003,0.0,44.06023,8.573326667,0.953977536,2.012296365,22.08281341,0.8281055,0.23186954,0.164561108,34.84695013
70.0,0,11,69.0,63.0,61.0,39.0,413.0,4.0,12.8,42.039,84.0,10.0,53.0,10.0,3.507915,296.4291,0.38,8.1,800.0,205.0,2.55252,0.0,45.62888,8.573326667,0.226128009,4.641696949,26.22334093,0.883312533,0.226348837,0.164163618,40.93831754
128.0,0,11,129.0,107.0,83.0,39.0,969.0,7.0,28.0,83.835,210.0,23.0,284.0,43.0,0.0,508.72665000000006,0.63,8.2,1800.0,415.0,4.485044,0.0,50.69456,9.35272,0.494655019,9.256563279,43.47553891,1.9874532,0.458218377,0.385168391,65.41031717
57.0,0,11,56.0,27.0,78.0,39.0,648.0,9.0,92.0,31.59,97.0,0.1,131.0,99.0,5.8459125000000025,195.2,0.2,8.4,1140.0,360.0,2.225178,0.0,36.97034,10.91150667,1.625295061,3.4879803660000004,13.80175838,1.25872036,0.39749064,0.257573909,31.74032539
106.0,0,11,104.0,96.0,96.0,39.0,569.0,2.0,36.0,44.955,110.0,0.1,163.0,99.0,0.0,213.5,0.68,8.1,1030.0,275.0,2.886397,0.0,46.52998,8.573326667,0.635985024,4.963664367,46.9259785,1.137264887,0.303638683,0.226172151,62.76603028
95.0,0,11,96.0,91.0,91.0,39.0,195.0,2.0,26.0,27.945,7.0,0.1,39.0,25.0,0.7408406,99.21944,0.36,7.9,390.0,180.0,0.2270408,0.0,7.79905,7.0145399999999976,0.459322517,3.085521093,24.84316509,0.43061486,0.19874532,0.077510667,36.10941955
105.0,0,11,107.0,72.0,83.0,39.0,1307.0,17.0,96.0,82.62,276.0,11.0,432.0,131.0,5.8459125000000025,225.7,0.16,8.4,2390.0,570.0,4.987197,0.0,50.28163,10.91150667,1.695960064,9.122410188,11.04140671,2.6388961930000003,0.6293601799999999,0.519520214,36.57010162
17.0,0,11,16.0,15.0,16.0,20.0,357.0,10.0,60.0,17.01,33.0,18.0,57.0,6.0,2.934696,196.9861,0.1,8.2,630.0,220.0,0.9684174,0.0,22.82131,9.35272,1.05997504,1.878143274,6.9008791920000006,0.69560862,0.242910947,0.141904144,20.27214122
118.0,0,7,118.0,72.0,83.0,20.0,645.0,3.0,84.0,43.74,87.0,0.1,241.0,99.0,0.0,152.5,1.04,7.9,1160.0,390.0,1.917318,0.0,32.68476,7.0145399999999976,1.483965056,4.829511276,71.76914359,1.280803173,0.43061486,0.256381437,87.0649594
43.0,0,7,41.0,33.0,34.0,1.0,497.0,5.0,46.0,42.525,87.0,0.1,103.0,13.0,4.4026260000000015,295.5181,0.14,8.2,960.0,290.0,2.223184,0.0,39.49468,9.35272,0.812647531,4.695358185,9.661230867999999,1.05997504,0.320200793,0.197552828,26.09968525
119.0,0,4,119.0,108.0,101.0,24.0,545.0,5.0,88.0,24.3,85.0,0.1,117.0,26.0,0.0,366.0,0.32,8.2,1010.0,320.0,2.068264,0.0,36.63916,9.35272,1.554630059,2.68306182,22.08281341,1.115182073,0.353325013,0.216632377,37.35836476
62.0,0,4,62.0,53.0,65.0,24.0,381.0,4.0,42.0,27.945,67.0,0.1,128.0,22.0,0.9261242,124.0342,0.27,7.9,730.0,220.0,1.9658400000000005,0.0,39.8545,7.0145399999999976,0.741982528,3.085521093,18.63237382,0.806022687,0.242910947,0.151443919,30.67479499
108.0,0,5,109.0,102.0,100.0,20.0,628.0,4.0,20.0,24.3,162.0,30.0,135.0,103.0,5.8459125000000025,152.5,0.7,8.4,1080.0,150.0,5.755742,0.0,65.17636999999999,10.91150667,0.353325013,2.68306182,48.30615434,1.19247192,0.1656211,0.249624097,63.86176496
34.0,0,5,32.0,24.0,26.0,20.0,251.0,2.0,30.0,26.73,26.0,3.0,71.0,1.0,1.037295,138.923,0.35,7.9,490.0,185.0,0.8318517,0.0,23.05977,7.0145399999999976,0.52998752,2.951368002,24.15307717,0.541028927,0.204266023,0.099770141,35.49403778
84.0,0,7,85.0,72.0,83.0,24.0,1096.0,7.0,24.0,38.88,343.0,0.1,447.0,74.0,0.0,274.5,0.59,8.1,1930.0,220.0,8.971248625,0.0,77.22678,8.573326667,0.423990016,4.292898912,40.71518723,2.130991487,0.242910947,0.435649698,56.81495496
1.0,0,7,1.0,1.0,1.0,12.0,256.0,0.1,78.0,13.365,2.0,0.1,35.0,6.0,0.2975048,199.6946,0.07,7.2,510.0,250.0,0.05506252,0.0,1.7118509999999998,1.558786667,1.377967552,1.475684001,4.830615433999999,0.56311174,0.276035167,0.101757594,10.18395815
47.0,0,7,45.0,40.0,39.0,12.0,1015.0,4.0,92.0,76.545,186.0,0.1,372.0,106.0,0.0,329.4,0.43,7.4,1900.0,545.0,3.467202,0.0,42.61976,3.117573333,1.625295061,8.451644733,29.67378052,2.097867267,0.601756663,0.403452959,45.97137054
28.0,0,4,27.0,72.0,83.0,1.0,200.0,2.0,30.0,30.375,5.0,0.1,18.0,1.0,1.629215,173.3208,0.21,8.0,420.0,200.0,0.1538517,0.0,5.157788,7.793933332999999,0.52998752,3.353827275,14.491846300000002,0.46373908,0.220828133,0.07949812,26.93365976
90.0,0,5,92.0,85.0,87.0,20.0,667.0,5.0,26.0,26.73,193.0,0.1,209.0,52.0,0.0,274.5,0.68,8.1,1190.0,175.0,6.3486910000000005,0.0,70.57808,8.573326667,0.459322517,2.951368002,46.9259785,1.313927393,0.193224617,0.26512623,60.68227393
25.0,0,11,24.0,72.0,83.0,39.0,470.0,7.0,32.0,47.385,78.0,0.1,188.0,2.0,0.7032425,149.2717,0.23,7.7,890.0,275.0,2.046655,0.0,38.15776,5.455753333,0.565320021,5.231970549,15.87202214,0.982685193,0.303638683,0.186820582,28.5982105
76.0,0,8,77.0,71.0,69.0,28.0,903.0,2.0,62.0,78.975,153.0,2.0,347.0,144.0,0.0,213.5,0.4,7.5,1630.0,480.0,3.038778,0.0,40.83134,3.896966667,1.095307541,8.719950915,27.60351677,1.7997492869999998,0.52998752,0.358934012,44.00441271
33.0,0,8,31.0,21.0,24.0,28.0,360.0,2.0,66.0,23.085,35.0,2.0,113.0,15.0,0.7501331999999999,159.2248,0.32,7.7,680.0,260.0,0.9447654,0.0,22.4979,5.455753333,1.1659725440000002,2.548908729,22.08281341,0.750815653,0.287076573,0.143096616,32.43443686
31.0,0,8,30.0,64.0,62.0,28.0,332.0,0.1,48.0,25.515,43.0,0.1,113.0,25.0,0.4659576,124.5141,0.4,7.6,640.0,225.0,1.247621,0.0,29.37192000000001,4.67636,0.847980032,2.817214911,27.60351677,0.706650027,0.24843165,0.131966879,37.03212027
97.0,0,8,98.0,105.0,107.0,28.0,754.0,1.0,50.0,38.88,183.0,2.0,266.0,106.0,0.0,207.4,0.86,7.1,1370.0,285.0,4.7173620000000005,0.0,58.07796,0.779393333,0.883312533,4.292898912,59.34756105,1.5126727130000002,0.31468009,0.299707912,67.43022654
20.0,0,8,19.0,48.0,18.0,28.0,570.0,4.0,32.0,26.73,146.0,2.0,174.0,52.0,0.0,237.9,0.35,7.7,1020.0,190.0,4.609355,0.0,62.27153000000001,5.455753333,0.565320021,2.951368002,24.15307717,1.12622348,0.209786727,0.226569642,34.68809838
98.0,0,11,99.0,107.0,83.0,56.0,771.0,2.0,50.0,59.535,164.0,19.0,383.0,29.0,5.8459125000000025,67.1,0.39,8.4,1500.0,370.0,3.7100230000000014,0.0,47.5136,10.91150667,0.883312533,6.573501459,26.91342885,1.656211,0.408532047,0.306465253,47.65295781
3.0,0,6,3.0,3.0,4.0,28.0,484.0,4.0,32.0,24.3,94.0,34.85,135.0,26.0,0.4475366,189.5399,0.36,7.4,870.0,180.0,3.049049,0.0,47.0904,3.117573333,0.565320021,2.68306182,24.84316509,0.96060238,0.19874532,0.19238545,32.56085342
51.0,0,6,49.0,43.0,44.0,28.0,327.0,3.0,76.0,19.44,11.0,13.0,35.0,1.0,1.532782,258.4357,0.37,7.8,620.0,270.0,0.2913928,0.0,7.713037,6.235146667,1.342635051,2.146449456,25.53325301,0.684567213,0.29811798,0.129979426,36.3701488
72.0,0,6,72.0,66.0,64.0,28.0,217.0,2.0,32.0,30.375,9.0,1.0,35.0,1.0,0.7735785,164.2014,0.62,7.7,450.0,205.0,0.2735385,0.0,8.673478,5.455753333,0.565320021,3.353827275,42.78545099,0.4968633,0.226348837,0.08625546,52.96981921
29.0,0,8,28.0,19.0,22.0,28.0,825.0,19.5,50.0,60.75,39.0,34.85,39.0,154.5,0.0,353.8,0.11,7.1,1450.0,375.0,0.8763566999999999,0.0,13.3363,0.779393333,0.883312533,6.70765455,7.590967111,1.6010039669999998,0.41405275,0.327929745,18.30431399
56.0,0,6,55.0,50.0,52.0,28.0,151.0,2.0,40.0,8.505,1.0,3.0,18.0,11.0,0.4687892,99.50615,0.24,7.7,280.0,135.0,0.03746405,0.0,1.544498,5.455753333,0.706650027,0.939071637,16.56211006,0.309159387,0.14905899,0.060021081,24.18182451
30.0,0,8,29.0,20.0,43.0,28.0,441.0,4.0,42.0,36.45,61.0,21.0,138.0,12.0,0.5482434,184.4359,0.24,7.5,830.0,255.0,1.6623419999999998,0.0,32.02264,3.896966667,0.741982528,4.02459273,16.56211006,0.916436753,0.28155587,0.175293355,26.59893796
113.0,0,8,114.0,105.0,106.0,28.0,222.0,4.0,32.0,25.515,16.0,0.1,32.0,1.0,0.3768683,159.6106,0.64,7.4,440.0,185.0,0.5119204,0.0,15.8351,3.117573333,0.565320021,2.817214911,44.16562683,0.485821893,0.204266023,0.088242913,51.44406592
127.0,0,6,128.0,113.0,114.0,28.0,1181.0,17.0,68.0,43.74,310.0,12.0,319.0,42.0,0.0,508.72665000000006,0.48,7.2,2080.0,350.0,7.211333,0.0,64.87807,1.558786667,1.201305045,4.829511276,33.12422012,2.296612587,0.386449233,0.469436399,43.86632133
99.0,0,5,100.0,92.0,92.0,28.0,173.0,3.0,50.0,9.72,1.0,3.0,18.0,2.0,0.7368180000000001,124.2316,0.45,7.8,340.0,165.0,0.03388799,0.0,1.2736,6.235146667,0.883312533,1.073224728,31.05395636,0.375407827,0.18218321,0.068765874,39.8719972
63.0,0,5,63.0,54.0,54.0,46.0,370.0,3.0,34.0,40.095,47.0,7.0,85.0,16.0,1.237981,208.7305,0.5,7.8,720.0,250.0,1.293487,0.0,28.31747,6.235146667,0.6006525229999999,4.427052003,34.50439596,0.79498128,0.276035167,0.14707152199999998,46.98533512
103.0,0,5,105.0,97.0,97.0,46.0,684.0,1.0,56.0,48.6,119.0,9.0,220.0,114.0,0.0,225.7,0.66,7.6,1220.0,340.0,2.80846,0.0,42.42702,4.67636,0.989310037,5.36612364,45.54580267,1.347051613,0.375407827,0.27188357,58.57193935
68.0,0,5,51.0,61.0,43.0,46.0,609.0,3.0,26.0,25.515,171.0,2.0,121.0,97.0,0.0,305.0,0.85,7.8,1090.0,170.0,5.70718,0.0,68.32491999999999,6.235146667,0.459322517,2.817214911,58.65747313,1.203513327,0.187703913,0.242071775,69.80244624
49.0,0,5,47.0,51.0,41.0,46.0,369.0,6.0,48.0,10.935,78.0,0.1,71.0,12.0,0.7455767,199.2345,0.4,7.6,670.0,165.0,2.643196,0.0,50.70986,4.67636,0.847980032,1.207377819,27.60351677,0.739774247,0.18218321,0.14667403099999998,35.40386611
92.0,0,5,94.0,88.0,90.0,46.0,714.0,6.0,56.0,44.955,134.0,3.0,184.0,154.5,0.0,219.6,0.59,7.5,1240.0,325.0,3.234676,0.0,47.00796,3.896966667,0.989310037,4.963664367,40.71518723,1.369134427,0.358845717,0.283808288,52.57691673
50.0,0,5,48.0,42.0,45.0,46.0,196.0,3.0,30.0,27.945,2.0,1.0,35.0,1.0,0.6563519,139.3186,0.36,7.7,390.0,190.0,0.06314045,0.0,2.225363,5.455753333,0.52998752,3.085521093,24.84316509,0.43061486,0.209786727,0.07790815799999999,34.63273678
7.0,0,5,7.0,6.0,7.0,46.0,307.0,4.0,66.0,6.075,24.0,26.0,35.0,10.0,1.1790200000000002,198.7894,0.33,7.8,550.0,190.0,0.7579892,0.0,18.97188,6.235146667,1.1659725440000002,0.670765455,22.77290133,0.607277367,0.209786727,0.122029614,31.78387971
58.0,0,5,57.0,55.0,55.0,46.0,644.0,16.0,58.0,36.45,127.0,3.0,160.0,55.0,0.0,268.4,0.61,7.6,1150.0,295.0,3.217976,0.0,48.05815,4.67636,1.024642539,4.02459273,42.09536307,1.269761767,0.325721497,0.255983946,53.67242555
18.0,0,10,17.0,16.0,17.0,44.0,725.0,9.0,110.0,51.03,82.0,1.0,337.0,52.0,0.0,103.7,0.25,7.5,1330.0,485.0,1.620544,0.0,26.856240000000003,3.896966667,1.943287573,5.634429822,17.25219798,1.468507087,0.535508223,0.288180685,31.01907804
11.0,0,10,10.0,23.0,11.0,44.0,264.0,1.0,52.0,13.365,36.0,2.0,35.0,12.0,0.8439146000000001,179.13099999999997,0.35,7.7,530.0,185.0,1.152084,0.0,29.47927,5.455753333,0.918645035,1.475684001,24.15307717,0.585194553,0.204266023,0.104937518,32.89755763
110.0,0,9,111.0,72.0,102.0,44.0,1439.5,4.0,120.0,91.125,360.875,3.0,520.125,154.5,0.0,115.9,0.56,7.1,2643.75,570.0,7.21973,0.0,47.86475,0.779393333,2.1199500800000006,10.2627114615,38.64492347,2.9314934705,0.6293601799999999,0.575168897875,74.51059464
123.0,0,10,123.0,114.0,115.0,44.0,525.0,5.0,26.0,40.095,120.0,4.0,142.0,24.0,0.0,292.8,1.1749999999999998,7.8,990.0,230.0,3.442949,0.0,52.62401,6.235146667,0.459322517,4.427052003,81.08533050499999,1.09309926,0.253952353,0.208682565,99.67157988375
121.0,0,10,121.0,115.0,116.0,44.0,617.0,3.0,48.0,54.675,104.0,3.0,184.0,60.0,0.0,298.9,1.14,7.7,1150.0,345.0,2.43647,0.0,39.35403,5.455753333,0.847980032,6.036889095,78.67002279,1.269761767,0.38092853,0.2452517,92.90658724
124.0,0,10,124.0,110.0,111.0,44.0,644.0,1.0,22.0,38.88,174.0,1.0,195.0,48.0,0.0,329.4,1.11,7.5,1190.0,215.0,5.163373,0.0,63.64743000000001,3.896966667,0.388657515,4.292898912,76.59975903,1.313927393,0.237390243,0.255983946,86.9855837
0.0,0,10,0.0,2.0,2.0,44.0,104.0,1.0,36.0,2.43,2.0,1.0,11.0,2.0,0.4420164000000001,74.52644000000002,0.15,7.8,210.0,100.0,0.08707033,0.0,4.124717,6.235146667,0.635985024,0.268306182,10.35131879,0.23186954,0.110414067,0.041339022,17.87437929
109.0,0,10,110.0,100.0,71.0,44.0,923.0,1.0,32.0,24.3,267.0,20.0,301.0,154.5,0.0,201.3,0.81,7.7,1570.0,180.0,8.660596,0.0,73.87035,5.455753333,0.565320021,2.68306182,55.89712145,1.733500847,0.19874532,0.366883824,66.90038662
21.0,0,10,20.0,32.0,49.0,44.0,400.0,2.0,26.0,27.945,92.0,3.0,78.0,12.0,0.9319895,249.0481,0.49,7.6,770.0,180.0,2.983965,0.0,52.13654,4.67636,0.459322517,3.085521093,33.81430804,0.850188313,0.19874532,0.15899624,43.24344152
115.0,0,10,115.0,23.0,110.0,44.0,495.0,1.0,34.0,42.525,91.0,1.0,170.0,48.0,1.002139,168.9663,0.93,7.8,920.0,260.0,2.455751,0.0,43.11891,6.235146667,0.6006525229999999,4.695358185,64.17817648,1.015809413,0.287076573,0.196757847,77.20897769
94.0,0,10,95.0,103.0,103.0,44.0,883.0,5.0,58.0,21.87,230.0,34.85,181.0,51.0,0.0,508.72665000000006,0.51,7.8,1570.0,235.0,6.530254,0.0,63.84258000000001,6.235146667,1.024642539,2.414755638,35.19448388,1.733500847,0.259473057,0.3509842,47.21298682
83.0,0,9,84.0,72.0,77.0,25.0,423.0,4.0,28.0,26.73,102.0,3.0,35.0,27.0,0.8890725,299.0951,0.57,7.5,810.0,180.0,3.308387,0.0,54.70464000000001,3.896966667,0.494655019,2.951368002,39.33501139,0.89435394,0.19874532,0.16813852399999998,47.93923886
42.0,0,9,40.0,72.0,29.0,25.0,547.0,7.0,44.0,46.17,84.0,17.0,195.0,41.0,0.0,176.9,0.32,7.6,1010.0,300.0,2.11039,0.0,36.23487,4.67636,0.777315029,5.097817458,22.08281341,1.115182073,0.3312422,0.217427358,34.29815753
85.0,0,9,86.0,58.0,81.0,25.0,790.0,15.0,10.0,20.655,257.0,1.0,170.0,58.0,0.0,414.8,0.88,7.7,1340.0,110.0,8.971248625,0.0,83.40481,5.455753333,0.176662507,2.280602547,60.72773689,1.479548493,0.121455473,0.314017574,70.55577681
87.0,0,9,88.0,81.0,84.0,25.0,986.0,8.0,52.0,49.815,194.0,3.0,280.0,154.5,0.0,231.8,0.46,7.5,1520.0,335.0,4.612447,0.0,55.48201,3.896966667,0.918645035,5.5002767310000005,31.74404428,1.678293813,0.369887123,0.391925732,44.50003938
